student_id,enrollment_year,gender,semester,academic_year,semester_in_year,semester_year,major,credits_attempted,credits_earned,gpa,cumulative_credits,cumulative_gpa,library_visits,semester_training_points,cumulative_training_points,status
2005_0230,2005,Male,1,1,Fall,2005,SE,22,21,3.36,21,3.36,43,55,55,active
2005_0230,2005,Male,2,1,Spring,2005,SE,23,22,3.46,43,3.411,47,63,118,active
2005_0230,2005,Male,3,2,Fall,2006,SE,24,24,3.6,67,3.479,60,75,193,active
2005_0230,2005,Male,4,2,Spring,2006,SE,24,23,3.47,90,3.477,46,58,251,active
2005_0230,2005,Male,5,3,Fall,2007,SE,20,20,3.37,110,3.457,42,51,302,active
2005_0230,2005,Male,6,3,Spring,2007,SE,17,16,3.22,126,3.427,35,57,359,active
2005_0230,2005,Male,7,4,Fall,2008,SE,10,10,3.54,136,3.435,28,75,434,active
2005_0230,2005,Male,8,4,Spring,2008,SE,9,9,3.3,145,3.427,27,49,483,active
2005_0231,2005,Female,1,1,Fall,2005,SE,12,12,2.62,12,2.62,11,37,37,active
2005_0231,2005,Female,2,1,Spring,2005,SE,14,14,2.84,26,2.738,8,39,76,active
2005_0231,2005,Female,3,2,Fall,2006,SE,15,15,3.03,41,2.845,20,40,116,active
2005_0231,2005,Female,4,2,Spring,2006,SE,11,11,3.28,52,2.937,10,52,168,active
2005_0231,2005,Female,5,3,Fall,2007,SE,18,14,2.49,66,2.842,9,33,201,active
2005_0231,2005,Female,6,3,Spring,2007,SE,15,15,2.96,81,2.864,17,40,241,active
2005_0231,2005,Female,7,4,Fall,2008,SE,16,14,2.51,95,2.812,13,41,282,active
2005_0231,2005,Female,8,4,Spring,2008,SE,12,12,2.48,107,2.775,21,40,322,active
2005_0232,2005,Female,1,1,Fall,2005,SE,19,19,3.92,19,3.92,31,75,75,active
2005_0232,2005,Female,2,1,Spring,2005,SE,21,21,3.76,40,3.836,60,75,150,active
2005_0232,2005,Female,3,2,Fall,2006,SE,19,19,3.84,59,3.837,30,75,225,active
2005_0232,2005,Female,4,2,Spring,2006,SE,17,16,3.35,75,3.733,26,42,267,active
2005_0232,2005,Female,5,3,Fall,2007,SE,15,15,3.36,90,3.671,34,41,308,active
2005_0232,2005,Female,6,3,Spring,2007,SE,13,13,3.21,103,3.613,26,36,344,active
2005_0232,2005,Female,7,4,Fall,2008,SE,12,12,2.69,115,3.517,13,35,379,active
2005_0232,2005,Female,8,4,Spring,2008,SE,9,9,2.87,124,3.47,15,32,411,active
2005_0233,2005,Female,1,1,Fall,2005,SE,17,17,2.7,17,2.7,22,31,31,active
2005_0233,2005,Female,2,1,Spring,2005,SE,14,14,2.81,31,2.75,15,44,75,active
2005_0233,2005,Female,3,2,Fall,2006,SE,17,17,2.78,48,2.76,18,39,114,active
2005_0233,2005,Female,4,2,Spring,2006,SE,13,13,3.11,61,2.835,19,50,164,active
2005_0233,2005,Female,5,3,Fall,2007,SE,11,11,2.78,72,2.827,9,36,200,active
2005_0233,2005,Female,6,3,Spring,2007,SE,16,16,2.57,88,2.78,9,48,248,active
2005_0233,2005,Female,7,4,Fall,2008,SE,17,13,2.64,101,2.762,22,36,284,active
2005_0233,2005,Female,8,4,Spring,2008,SE,17,14,2.56,115,2.737,15,37,321,active
2005_0234,2005,Female,1,1,Fall,2005,SE,18,18,4.0,18,4.0,45,75,75,active
2005_0234,2005,Female,2,1,Spring,2005,SE,19,19,4.0,37,4.0,39,75,150,active
2005_0234,2005,Female,3,2,Fall,2006,SE,19,18,3.14,55,3.719,37,46,196,active
2005_0234,2005,Female,4,2,Spring,2006,SE,17,17,3.41,72,3.646,35,42,238,active
2005_0234,2005,Female,5,3,Fall,2007,SE,14,14,3.33,86,3.594,17,42,280,active
2005_0234,2005,Female,6,3,Spring,2007,SE,12,11,3.17,97,3.546,28,40,320,active
2005_0234,2005,Female,7,4,Fall,2008,SE,11,8,2.79,105,3.489,11,34,354,active
2005_0234,2005,Female,8,4,Spring,2008,SE,11,11,3.22,116,3.463,25,34,388,active
2005_0235,2005,Female,1,1,Fall,2005,SE,16,8,1.51,8,1.51,9,35,35,active
2005_0235,2005,Female,2,1,Spring,2005,SE,16,8,1.51,16,1.51,13,35,70,active
2005_0235,2005,Female,3,2,Fall,2006,SE,16,8,2.11,24,1.71,9,31,101,active
2005_0235,2005,Female,4,2,Spring,2006,SE,14,10,2.23,34,1.863,13,31,132,active
2005_0235,2005,Female,5,3,Fall,2007,SE,12,12,2.84,46,2.118,21,37,169,active
2005_0235,2005,Female,6,3,Spring,2007,SE,16,16,2.52,62,2.222,20,29,198,active
2005_0235,2005,Female,7,4,Fall,2008,SE,15,15,2.52,77,2.28,20,38,236,active
2005_0235,2005,Female,8,4,Spring,2008,SE,17,17,2.51,94,2.321,23,26,262,active
2005_0236,2005,Male,1,1,Fall,2005,SE,19,17,3.11,17,3.11,20,36,36,active
2005_0236,2005,Male,2,1,Spring,2005,SE,17,16,3.0,33,3.057,19,33,69,active
2005_0236,2005,Male,3,2,Fall,2006,SE,16,16,2.67,49,2.93,9,33,102,active
2005_0236,2005,Male,4,2,Spring,2006,SE,18,17,3.03,66,2.956,15,45,147,active
2005_0236,2005,Male,5,3,Fall,2007,SE,13,13,3.22,79,2.999,25,43,190,active
2005_0236,2005,Male,6,3,Spring,2007,SE,6,0,1.58,79,2.999,14,30,220,active
2005_0236,2005,Male,7,4,Fall,2008,SE,12,12,3.39,91,3.051,8,44,264,active
2005_0236,2005,Male,8,4,Spring,2008,SE,16,16,3.34,107,3.094,15,35,299,active
2005_0237,2005,Male,1,1,Fall,2005,SE,16,16,3.14,16,3.14,23,49,49,active
2005_0237,2005,Male,2,1,Spring,2005,SE,19,18,2.89,34,3.008,31,31,80,active
2005_0237,2005,Male,3,2,Fall,2006,SE,18,17,2.91,51,2.975,18,36,116,active
2005_0237,2005,Male,4,2,Spring,2006,SE,19,9,2.2,60,2.859,10,31,147,active
2005_0237,2005,Male,5,3,Fall,2007,SE,16,16,2.66,76,2.817,12,46,193,active
2005_0237,2005,Male,6,3,Spring,2007,SE,15,15,2.69,91,2.796,16,30,223,active
2005_0237,2005,Male,7,4,Fall,2008,SE,18,17,2.75,108,2.789,20,31,254,active
2005_0237,2005,Male,8,4,Spring,2008,SE,13,13,3.0,121,2.811,21,32,286,active
2005_0238,2005,Male,1,1,Fall,2005,SE,9,9,2.27,9,2.27,13,42,42,active
2005_0238,2005,Male,2,1,Spring,2005,SE,10,10,2.51,19,2.396,24,53,95,active
2005_0238,2005,Male,3,2,Fall,2006,SE,14,14,2.79,33,2.563,12,52,147,active
2005_0238,2005,Male,4,2,Spring,2006,SE,18,18,2.84,51,2.661,19,51,198,active
2005_0238,2005,Male,5,3,Fall,2007,SE,15,15,3.15,66,2.772,32,51,249,active
2005_0238,2005,Male,6,3,Spring,2007,SE,16,16,3.12,82,2.84,19,64,313,active
2005_0238,2005,Male,7,4,Fall,2008,SE,22,21,3.43,103,2.96,42,56,369,active
2005_0238,2005,Male,8,4,Spring,2008,SE,24,22,3.15,125,2.994,21,60,429,active
2005_0239,2005,Female,1,1,Fall,2005,SE,15,15,3.39,15,3.39,25,44,44,active
2005_0239,2005,Female,2,1,Spring,2005,SE,14,14,3.37,29,3.38,21,39,83,active
2005_0239,2005,Female,3,2,Fall,2006,SE,12,12,2.78,41,3.205,13,37,120,active
2005_0239,2005,Female,4,2,Spring,2006,SE,16,9,2.43,50,3.065,9,34,154,active
2005_0239,2005,Female,5,3,Fall,2007,SE,14,14,2.76,64,2.998,11,36,190,active
2005_0239,2005,Female,6,3,Spring,2007,SE,18,18,2.99,82,2.997,11,38,228,active
2005_0239,2005,Female,7,4,Fall,2008,SE,15,15,3.41,97,3.061,27,34,262,active
2005_0239,2005,Female,8,4,Spring,2008,SE,14,14,2.95,111,3.047,15,45,307,active
2005_0240,2005,Female,1,1,Fall,2005,SE,21,21,2.93,21,2.93,42,38,38,active
2005_0240,2005,Female,2,1,Spring,2005,SE,24,24,3.07,45,3.005,47,55,93,active
2005_0240,2005,Female,3,2,Fall,2006,SE,20,20,2.78,65,2.936,31,44,137,active
2005_0240,2005,Female,4,2,Spring,2006,SE,21,21,3.04,86,2.961,38,46,183,active
2005_0240,2005,Female,5,3,Fall,2007,SE,16,16,2.65,102,2.912,35,49,232,active
2005_0240,2005,Female,6,3,Spring,2007,SE,22,22,2.77,124,2.887,23,43,275,active
2005_0240,2005,Female,7,4,Fall,2008,SE,19,19,3.27,143,2.938,27,56,331,graduated
2005_0240,2005,Female,8,4,Spring,2008,SE,0,0,0.0,143,2.938,0,0,331,graduated
2005_0241,2005,Female,1,1,Fall,2005,SE,24,24,3.33,24,3.33,24,55,55,active
2005_0241,2005,Female,2,1,Spring,2005,SE,24,24,2.96,48,3.145,32,38,93,active
2005_0241,2005,Female,3,2,Fall,2006,SE,24,24,3.41,72,3.233,40,49,142,active
2005_0241,2005,Female,4,2,Spring,2006,SE,23,23,3.42,95,3.279,26,45,187,active
2005_0241,2005,Female,5,3,Fall,2007,SE,17,15,3.57,110,3.318,55,75,262,active
2005_0241,2005,Female,6,3,Spring,2007,SE,18,18,3.95,128,3.407,48,85,347,active
2005_0241,2005,Female,7,4,Fall,2008,SE,20,20,3.49,148,3.418,48,52,399,active
2005_0241,2005,Female,8,4,Spring,2008,SE,18,18,3.11,166,3.385,22,43,442,active
2005_0242,2005,Female,1,1,Fall,2005,SE,15,15,3.01,15,3.01,12,50,50,active
2005_0242,2005,Female,2,1,Spring,2005,SE,13,11,2.64,26,2.853,16,47,97,active
2005_0242,2005,Female,3,2,Fall,2006,SE,14,14,3.53,40,3.09,34,75,172,active
2005_0242,2005,Female,4,2,Spring,2006,SE,13,13,3.53,53,3.198,32,75,247,active
2005_0242,2005,Female,5,3,Fall,2007,SE,17,17,3.64,70,3.305,34,75,322,active
2005_0242,2005,Female,6,3,Spring,2007,SE,14,14,3.68,84,3.368,14,75,397,active
2005_0242,2005,Female,7,4,Fall,2008,SE,15,15,3.42,99,3.376,19,35,432,active
2005_0242,2005,Female,8,4,Spring,2008,SE,17,17,3.41,116,3.381,22,48,480,active
2005_0243,2005,Male,1,1,Fall,2005,SE,6,6,0.84,6,0.84,2,24,24,active
2005_0243,2005,Male,2,1,Spring,2005,SE,12,7,0.0,6,0.84,6,31,55,active
2005_0243,2005,Male,3,2,Fall,2006,SE,6,6,1.86,12,1.35,7,25,80,active
2005_0243,2005,Male,4,2,Spring,2006,SE,10,10,1.62,22,1.473,10,32,112,dropped_out
2005_0243,2005,Male,5,3,Fall,2007,SE,0,0,0.0,22,1.473,0,0,112,dropped_out
2005_0243,2005,Male,6,3,Spring,2007,SE,0,0,0.0,22,1.473,0,0,112,dropped_out
2005_0243,2005,Male,7,4,Fall,2008,SE,0,0,0.0,22,1.473,0,0,112,dropped_out
2005_0243,2005,Male,8,4,Spring,2008,SE,0,0,0.0,22,1.473,0,0,112,dropped_out
2005_0244,2005,Male,1,1,Fall,2005,SE,13,13,3.27,13,3.27,24,53,53,active
2005_0244,2005,Male,2,1,Spring,2005,SE,14,8,3.07,21,3.194,27,37,90,active
2005_0244,2005,Male,3,2,Fall,2006,SE,20,20,3.29,41,3.241,16,55,145,dropped_out
2005_0244,2005,Male,4,2,Spring,2006,SE,0,0,0.0,41,3.241,0,0,145,dropped_out
2005_0244,2005,Male,5,3,Fall,2007,SE,0,0,0.0,41,3.241,0,0,145,dropped_out
2005_0244,2005,Male,6,3,Spring,2007,SE,0,0,0.0,41,3.241,0,0,145,dropped_out
2005_0244,2005,Male,7,4,Fall,2008,SE,0,0,0.0,41,3.241,0,0,145,dropped_out
2005_0244,2005,Male,8,4,Spring,2008,SE,0,0,0.0,41,3.241,0,0,145,dropped_out
2005_0245,2005,Male,1,1,Fall,2005,SE,18,18,2.71,18,2.71,13,41,41,active
2005_0245,2005,Male,2,1,Spring,2005,SE,17,17,2.62,35,2.666,17,37,78,active
2005_0245,2005,Male,3,2,Fall,2006,SE,16,16,2.69,51,2.674,10,36,114,active
2005_0245,2005,Male,4,2,Spring,2006,SE,16,16,2.49,67,2.63,15,40,154,active
2005_0245,2005,Male,5,3,Fall,2007,SE,16,16,2.93,83,2.688,12,37,191,active
2005_0245,2005,Male,6,3,Spring,2007,SE,19,18,2.5,101,2.654,12,36,227,active
2005_0245,2005,Male,7,4,Fall,2008,SE,15,14,2.7,115,2.66,18,46,273,active
2005_0245,2005,Male,8,4,Spring,2008,SE,19,18,2.67,133,2.661,25,39,312,active
2005_0246,2005,Female,1,1,Fall,2005,SE,18,18,3.39,18,3.39,16,35,35,active
2005_0246,2005,Female,2,1,Spring,2005,SE,16,16,3.54,34,3.461,24,75,110,active
2005_0246,2005,Female,3,2,Fall,2006,SE,16,16,3.42,50,3.448,9,34,144,active
2005_0246,2005,Female,4,2,Spring,2006,SE,12,12,3.67,62,3.491,21,75,219,active
2005_0246,2005,Female,5,3,Fall,2007,SE,13,11,3.23,73,3.451,14,33,252,active
2005_0246,2005,Female,6,3,Spring,2007,SE,16,16,3.37,89,3.437,31,37,289,active
2005_0246,2005,Female,7,4,Fall,2008,SE,18,15,3.58,104,3.457,12,75,364,active
2005_0246,2005,Female,8,4,Spring,2008,SE,17,16,3.92,120,3.519,12,75,439,active
2005_0247,2005,Female,1,1,Fall,2005,SE,10,10,3.04,10,3.04,11,34,34,active
2005_0247,2005,Female,2,1,Spring,2005,SE,14,14,3.19,24,3.128,8,37,71,active
2005_0247,2005,Female,3,2,Fall,2006,SE,8,8,3.14,32,3.131,21,34,105,active
2005_0247,2005,Female,4,2,Spring,2006,SE,14,14,3.11,46,3.124,9,29,134,active
2005_0247,2005,Female,5,3,Fall,2007,SE,11,11,3.01,57,3.102,7,29,163,active
2005_0247,2005,Female,6,3,Spring,2007,SE,10,10,3.11,67,3.103,11,33,196,active
2005_0247,2005,Female,7,4,Fall,2008,SE,8,8,3.06,75,3.099,7,35,231,active
2005_0247,2005,Female,8,4,Spring,2008,SE,12,12,3.23,87,3.117,6,29,260,active
2005_0248,2005,Female,1,1,Fall,2005,SE,12,12,2.91,12,2.91,4,29,29,active
2005_0248,2005,Female,2,1,Spring,2005,SE,8,8,3.08,20,2.978,10,29,58,active
2005_0248,2005,Female,3,2,Fall,2006,SE,9,9,3.18,29,3.041,6,28,86,active
2005_0248,2005,Female,4,2,Spring,2006,SE,8,8,3.41,37,3.121,9,29,115,active
2005_0248,2005,Female,5,3,Fall,2007,SE,9,9,2.8,46,3.058,8,33,148,active
2005_0248,2005,Female,6,3,Spring,2007,SE,10,10,2.91,56,3.031,6,34,182,active
2005_0248,2005,Female,7,4,Fall,2008,SE,9,9,3.13,65,3.045,17,37,219,active
2005_0248,2005,Female,8,4,Spring,2008,SE,13,13,3.04,78,3.044,14,33,252,active
2005_0249,2005,Male,1,1,Fall,2005,SE,23,22,3.34,22,3.34,48,49,49,active
2005_0249,2005,Male,2,1,Spring,2005,SE,24,24,3.57,46,3.46,60,75,124,active
2005_0249,2005,Male,3,2,Fall,2006,SE,22,22,3.3,68,3.408,44,55,179,active
2005_0249,2005,Male,4,2,Spring,2006,SE,22,22,3.47,90,3.423,27,60,239,active
2005_0249,2005,Male,5,3,Fall,2007,SE,22,21,3.2,111,3.381,57,49,288,active
2005_0249,2005,Male,6,3,Spring,2007,SE,18,18,2.98,129,3.325,35,61,349,active
2005_0249,2005,Male,7,4,Fall,2008,SE,11,11,3.47,140,3.336,35,58,407,graduated
2005_0249,2005,Male,8,4,Spring,2008,SE,0,0,0.0,140,3.336,0,0,407,graduated
2005_0250,2005,Female,1,1,Fall,2005,SE,13,13,3.9,13,3.9,40,75,75,active
2005_0250,2005,Female,2,1,Spring,2005,SE,14,14,3.99,27,3.947,17,75,150,active
2005_0250,2005,Female,3,2,Fall,2006,SE,18,18,3.37,45,3.716,41,39,189,active
2005_0250,2005,Female,4,2,Spring,2006,SE,13,13,3.43,58,3.652,29,44,233,active
2005_0250,2005,Female,5,3,Fall,2007,SE,17,17,2.73,75,3.443,12,37,270,active
2005_0250,2005,Female,6,3,Spring,2007,SE,15,15,2.8,90,3.336,22,31,301,active
2005_0250,2005,Female,7,4,Fall,2008,SE,17,17,3.47,107,3.357,12,41,342,active
2005_0250,2005,Female,8,4,Spring,2008,SE,16,16,3.24,123,3.342,21,38,380,active
2005_0251,2005,Male,1,1,Fall,2005,SE,10,10,3.44,10,3.44,16,27,27,active
2005_0251,2005,Male,2,1,Spring,2005,SE,13,12,3.59,22,3.522,34,75,102,active
2005_0251,2005,Male,3,2,Fall,2006,SE,9,9,3.22,31,3.434,12,36,138,active
2005_0251,2005,Male,4,2,Spring,2006,SE,13,10,2.91,41,3.306,5,29,167,active
2005_0251,2005,Male,5,3,Fall,2007,SE,12,7,2.24,48,3.151,22,37,204,active
2005_0251,2005,Male,6,3,Spring,2007,SE,22,22,3.75,70,3.339,26,75,279,active
2005_0251,2005,Male,7,4,Fall,2008,SE,8,6,2.94,76,3.308,10,44,323,active
2005_0251,2005,Male,8,4,Spring,2008,SE,19,12,3.07,88,3.275,33,35,358,active
2005_0252,2005,Male,1,1,Fall,2005,SE,14,14,3.41,14,3.41,15,50,50,active
2005_0252,2005,Male,2,1,Spring,2005,SE,13,13,3.19,27,3.304,25,36,86,active
2005_0252,2005,Male,3,2,Fall,2006,SE,15,15,3.63,42,3.42,37,75,161,active
2005_0252,2005,Male,4,2,Spring,2006,SE,18,18,3.5,60,3.444,21,75,236,active
2005_0252,2005,Male,5,3,Fall,2007,SE,15,15,3.21,75,3.397,21,35,271,active
2005_0252,2005,Male,6,3,Spring,2007,SE,19,18,3.13,93,3.346,14,50,321,active
2005_0252,2005,Male,7,4,Fall,2008,SE,19,18,3.35,111,3.346,12,40,361,active
2005_0252,2005,Male,8,4,Spring,2008,SE,19,18,3.43,129,3.358,31,45,406,active
2005_0253,2005,Female,1,1,Fall,2005,SE,10,10,3.01,10,3.01,27,41,41,active
2005_0253,2005,Female,2,1,Spring,2005,SE,10,10,3.11,20,3.06,29,48,89,active
2005_0253,2005,Female,3,2,Fall,2006,SE,12,12,2.9,32,3.0,24,41,130,active
2005_0253,2005,Female,4,2,Spring,2006,SE,14,14,3.18,46,3.055,18,53,183,active
2005_0253,2005,Female,5,3,Fall,2007,SE,16,16,3.39,62,3.141,23,60,243,active
2005_0253,2005,Female,6,3,Spring,2007,SE,16,16,3.58,78,3.231,26,75,318,active
2005_0253,2005,Female,7,4,Fall,2008,SE,18,18,3.0,96,3.188,24,58,376,active
2005_0253,2005,Female,8,4,Spring,2008,SE,21,21,3.17,117,3.185,19,63,439,active
2005_0254,2005,Male,1,1,Fall,2005,SE,16,16,3.43,16,3.43,21,50,50,active
2005_0254,2005,Male,2,1,Spring,2005,SE,16,16,3.42,32,3.425,15,41,91,active
2005_0254,2005,Male,3,2,Fall,2006,SE,17,17,3.43,49,3.427,13,48,139,active
2005_0254,2005,Male,4,2,Spring,2006,SE,16,16,3.25,65,3.383,14,45,184,active
2005_0254,2005,Male,5,3,Fall,2007,SE,14,14,3.22,79,3.354,17,44,228,active
2005_0254,2005,Male,6,3,Spring,2007,SE,15,14,2.98,93,3.298,7,49,277,active
2005_0254,2005,Male,7,4,Fall,2008,SE,17,17,2.93,110,3.241,20,42,319,active
2005_0254,2005,Male,8,4,Spring,2008,SE,13,13,3.22,123,3.239,24,41,360,active
2005_0255,2005,Male,1,1,Fall,2005,SE,21,18,2.09,18,2.09,14,32,32,active
2005_0255,2005,Male,2,1,Spring,2005,SE,18,18,2.04,36,2.065,8,29,61,active
2005_0255,2005,Male,3,2,Fall,2006,SE,6,0,0.82,36,2.065,6,44,105,active
2005_0255,2005,Male,4,2,Spring,2006,SE,19,19,2.37,55,2.17,14,29,134,active
2005_0255,2005,Male,5,3,Fall,2007,SE,6,0,1.39,55,2.17,10,31,165,active
2005_0255,2005,Male,6,3,Spring,2007,SE,12,12,2.71,67,2.267,13,33,198,active
2005_0255,2005,Male,7,4,Fall,2008,SE,13,12,2.32,79,2.275,8,32,230,active
2005_0255,2005,Male,8,4,Spring,2008,SE,15,15,2.61,94,2.329,9,47,277,active
2005_0256,2005,Female,1,1,Fall,2005,SE,8,8,2.36,8,2.36,11,28,28,active
2005_0256,2005,Female,2,1,Spring,2005,SE,8,8,2.1,16,2.23,12,25,53,active
2005_0256,2005,Female,3,2,Fall,2006,SE,8,8,2.21,24,2.223,8,22,75,active
2005_0256,2005,Female,4,2,Spring,2006,SE,9,9,2.09,33,2.187,5,32,107,active
2005_0256,2005,Female,5,3,Fall,2007,SE,8,5,1.38,38,2.081,7,29,136,active
2005_0256,2005,Female,6,3,Spring,2007,SE,10,6,1.34,44,1.98,6,28,164,active
2005_0256,2005,Female,7,4,Fall,2008,SE,8,8,2.71,52,2.092,17,36,200,active
2005_0256,2005,Female,8,4,Spring,2008,SE,10,4,1.71,56,2.065,9,25,225,active
2005_0257,2005,Female,1,1,Fall,2005,SE,17,17,3.23,17,3.23,27,44,44,active
2005_0257,2005,Female,2,1,Spring,2005,SE,14,14,3.42,31,3.316,23,43,87,active
2005_0257,2005,Female,3,2,Fall,2006,SE,15,15,2.98,46,3.206,6,34,121,active
2005_0257,2005,Female,4,2,Spring,2006,SE,16,16,3.04,62,3.163,17,36,157,active
2005_0257,2005,Female,5,3,Fall,2007,SE,14,14,3.0,76,3.133,10,41,198,active
2005_0257,2005,Female,6,3,Spring,2007,SE,17,14,2.63,90,3.055,25,45,243,active
2005_0257,2005,Female,7,4,Fall,2008,SE,13,13,3.19,103,3.072,27,40,283,active
2005_0257,2005,Female,8,4,Spring,2008,SE,16,16,2.92,119,3.052,7,36,319,active
2005_0258,2005,Female,1,1,Fall,2005,SE,16,16,2.7,16,2.7,9,39,39,active
2005_0258,2005,Female,2,1,Spring,2005,SE,14,13,2.73,29,2.713,8,32,71,active
2005_0258,2005,Female,3,2,Fall,2006,SE,6,0,1.74,29,2.713,14,37,108,active
2005_0258,2005,Female,4,2,Spring,2006,SE,14,14,3.01,43,2.81,11,50,158,active
2005_0258,2005,Female,5,3,Fall,2007,SE,12,12,2.99,55,2.849,9,45,203,active
2005_0258,2005,Female,6,3,Spring,2007,SE,6,0,1.67,55,2.849,16,31,234,active
2005_0258,2005,Female,7,4,Fall,2008,SE,13,13,3.03,68,2.884,19,36,270,active
2005_0258,2005,Female,8,4,Spring,2008,SE,13,13,3.28,81,2.947,20,46,316,active
2005_0259,2005,Male,1,1,Fall,2005,SE,16,16,2.57,16,2.57,9,20,20,active
2005_0259,2005,Male,2,1,Spring,2005,SE,21,20,2.63,36,2.603,17,48,68,active
2005_0259,2005,Male,3,2,Fall,2006,SE,21,20,2.43,56,2.541,11,40,108,active
2005_0259,2005,Male,4,2,Spring,2006,SE,11,11,2.45,67,2.526,18,30,138,active
2005_0259,2005,Male,5,3,Fall,2007,SE,10,7,2.18,74,2.494,6,45,183,dropped_out
2005_0259,2005,Male,6,3,Spring,2007,SE,0,0,0.0,74,2.494,0,0,183,dropped_out
2005_0259,2005,Male,7,4,Fall,2008,SE,0,0,0.0,74,2.494,0,0,183,dropped_out
2005_0259,2005,Male,8,4,Spring,2008,SE,0,0,0.0,74,2.494,0,0,183,dropped_out
2006_0000,2006,Female,1,1,Fall,2006,SE,18,18,3.37,18,3.37,20,50,50,active
2006_0000,2006,Female,2,1,Spring,2006,SE,16,16,3.72,34,3.535,16,75,125,active
2006_0000,2006,Female,3,2,Fall,2007,SE,14,14,3.52,48,3.53,14,75,200,active
2006_0000,2006,Female,4,2,Spring,2007,SE,14,14,3.41,62,3.503,9,48,248,active
2006_0000,2006,Female,5,3,Fall,2008,SE,13,13,3.4,75,3.485,20,44,292,active
2006_0000,2006,Female,6,3,Spring,2008,SE,13,13,3.38,88,3.47,32,46,338,active
2006_0000,2006,Female,7,4,Fall,2009,SE,14,14,3.75,102,3.508,12,75,413,active
2006_0000,2006,Female,8,4,Spring,2009,SE,12,12,3.95,114,3.555,27,75,488,active
2006_0001,2006,Male,1,1,Fall,2006,SE,21,21,4.0,21,4.0,56,85,85,active
2006_0001,2006,Male,2,1,Spring,2006,SE,24,24,4.0,45,4.0,60,85,170,active
2006_0001,2006,Male,3,2,Fall,2007,SE,21,20,3.71,65,3.911,55,85,255,active
2006_0001,2006,Male,4,2,Spring,2007,SE,22,22,4.0,87,3.933,60,85,340,active
2006_0001,2006,Male,5,3,Fall,2008,SE,18,18,4.0,105,3.945,60,85,425,active
2006_0001,2006,Male,6,3,Spring,2008,SE,17,17,3.85,122,3.932,52,85,510,active
2006_0001,2006,Male,7,4,Fall,2009,SE,14,14,3.87,136,3.925,40,85,595,graduated
2006_0001,2006,Male,8,4,Spring,2009,SE,0,0,0.0,136,3.925,0,0,595,graduated
2006_0002,2006,Male,1,1,Fall,2006,SE,21,20,4.0,20,4.0,44,75,75,active
2006_0002,2006,Male,2,1,Spring,2006,SE,19,19,4.0,39,4.0,23,75,150,active
2006_0002,2006,Male,3,2,Fall,2007,SE,19,18,3.29,57,3.776,18,45,195,active
2006_0002,2006,Male,4,2,Spring,2007,SE,17,17,3.46,74,3.703,22,42,237,active
2006_0002,2006,Male,5,3,Fall,2008,SE,15,14,2.91,88,3.577,19,38,275,active
2006_0002,2006,Male,6,3,Spring,2008,SE,15,15,3.07,103,3.503,25,40,315,active
2006_0002,2006,Male,7,4,Fall,2009,SE,15,9,2.62,112,3.432,14,32,347,active
2006_0002,2006,Male,8,4,Spring,2009,SE,10,10,3.29,122,3.421,34,32,379,active
2006_0003,2006,Male,1,1,Fall,2006,SE,19,19,3.77,19,3.77,26,75,75,active
2006_0003,2006,Male,2,1,Spring,2006,SE,21,21,4.0,40,3.891,38,75,150,active
2006_0003,2006,Male,3,2,Fall,2007,SE,20,19,3.69,59,3.826,47,75,225,active
2006_0003,2006,Male,4,2,Spring,2007,SE,15,15,3.6,74,3.78,16,75,300,active
2006_0003,2006,Male,5,3,Fall,2008,SE,15,14,3.04,88,3.662,22,41,341,active
2006_0003,2006,Male,6,3,Spring,2008,SE,14,14,3.15,102,3.592,29,40,381,active
2006_0003,2006,Male,7,4,Fall,2009,SE,14,14,2.84,116,3.501,13,31,412,active
2006_0003,2006,Male,8,4,Spring,2009,SE,11,11,2.86,127,3.446,11,29,441,active
2006_0004,2006,Male,1,1,Fall,2006,SE,6,6,1.48,6,1.48,6,29,29,active
2006_0004,2006,Male,2,1,Spring,2006,SE,12,11,1.29,17,1.357,15,29,58,active
2006_0004,2006,Male,3,2,Fall,2007,SE,11,11,2.3,28,1.727,3,37,95,active
2006_0004,2006,Male,4,2,Spring,2007,SE,15,15,2.11,43,1.861,6,43,138,active
2006_0004,2006,Male,5,3,Fall,2008,SE,19,19,2.32,62,2.002,12,42,180,active
2006_0004,2006,Male,6,3,Spring,2008,SE,17,17,2.43,79,2.094,7,36,216,dropped_out
2006_0004,2006,Male,7,4,Fall,2009,SE,0,0,0.0,79,2.094,0,0,216,dropped_out
2006_0004,2006,Male,8,4,Spring,2009,SE,0,0,0.0,79,2.094,0,0,216,dropped_out
2006_0005,2006,Male,1,1,Fall,2006,SE,15,15,2.71,15,2.71,6,30,30,active
2006_0005,2006,Male,2,1,Spring,2006,SE,19,17,2.46,32,2.577,10,25,55,dropped_out
2006_0005,2006,Male,3,2,Fall,2007,SE,0,0,0.0,32,2.577,0,0,55,dropped_out
2006_0005,2006,Male,4,2,Spring,2007,SE,0,0,0.0,32,2.577,0,0,55,dropped_out
2006_0005,2006,Male,5,3,Fall,2008,SE,0,0,0.0,32,2.577,0,0,55,dropped_out
2006_0005,2006,Male,6,3,Spring,2008,SE,0,0,0.0,32,2.577,0,0,55,dropped_out
2006_0005,2006,Male,7,4,Fall,2009,SE,0,0,0.0,32,2.577,0,0,55,dropped_out
